img1,img2,label
data\LFW\lfw-deepfunneled\Richard_Branson\Richard_Branson_0002.jpg,data\LFW\lfw-deepfunneled\Taufik_Hidayat\Taufik_Hidayat_0001.jpg,0
data\LFW\lfw-deepfunneled\Richard_Krajicek\Richard_Krajicek_0003.jpg,data\LFW\lfw-deepfunneled\Zalmay_Khalilzad\Zalmay_Khalilzad_0001.jpg,0
data\LFW\lfw-deepfunneled\Robert_Altman\Robert_Altman_0001.jpg,data\LFW\lfw-deepfunneled\Stella_Keitel\Stella_Keitel_0001.jpg,0
data\LFW\lfw-deepfunneled\Robert_Lange\Robert_Lange_0001.jpg,data\LFW\lfw-deepfunneled\Tina_Andrews\Tina_Andrews_0001.jpg,0
data\LFW\lfw-deepfunneled\Roberto_Cercelletta\Roberto_Cercelletta_0001.jpg,data\LFW\lfw-deepfunneled\Scott_Hamilton\Scott_Hamilton_0001.jpg,0
data\LFW\lfw-deepfunneled\Ron_Zook\Ron_Zook_0001.jpg,data\LFW\lfw-deepfunneled\Trista_Rehn\Trista_Rehn_0001.jpg,0
data\LFW\lfw-deepfunneled\Ross_Verba\Ross_Verba_0001.jpg,data\LFW\lfw-deepfunneled\Tony_Curtis\Tony_Curtis_0002.jpg,0
data\LFW\lfw-deepfunneled\Rudi_Voeller\Rudi_Voeller_0001.jpg,data\LFW\lfw-deepfunneled\Tim_Lobinger\Tim_Lobinger_0001.jpg,0
data\LFW\lfw-deepfunneled\Ruth_Harlow\Ruth_Harlow_0001.jpg,data\LFW\lfw-deepfunneled\Tony_Fernandes\Tony_Fernandes_0001.jpg,0
data\LFW\lfw-deepfunneled\Ryan_Leaf\Ryan_Leaf_0001.jpg,data\LFW\lfw-deepfunneled\Wilson_Alvarez\Wilson_Alvarez_0001.jpg,0
data\LFW\lfw-deepfunneled\SJ_Twu\SJ_Twu_0001.jpg,data\LFW\lfw-deepfunneled\Sachin_Tendulkar\Sachin_Tendulkar_0001.jpg,0
data\LFW\lfw-deepfunneled\Sada_Jacobson\Sada_Jacobson_0001.jpg,data\LFW\lfw-deepfunneled\William_Webster\William_Webster_0001.jpg,0
data\LFW\lfw-deepfunneled\Sam_Torrance\Sam_Torrance_0003.jpg,data\LFW\lfw-deepfunneled\Tom_Christerson\Tom_Christerson_0001.jpg,0
data\LFW\lfw-deepfunneled\Sammy_Sosa\Sammy_Sosa_0001.jpg,data\LFW\lfw-deepfunneled\Steve_Park\Steve_Park_0001.jpg,0
data\LFW\lfw-deepfunneled\Sandy_Smith\Sandy_Smith_0001.jpg,data\LFW\lfw-deepfunneled\Susan_Walvius\Susan_Walvius_0001.jpg,0
data\LFW\lfw-deepfunneled\Sara_Silverman\Sara_Silverman_0001.jpg,data\LFW\lfw-deepfunneled\Stephen_Friedman\Stephen_Friedman_0001.jpg,0
data\LFW\lfw-deepfunneled\Sean_Combs\Sean_Combs_0001.jpg,data\LFW\lfw-deepfunneled\Sherry_Fisher\Sherry_Fisher_0001.jpg,0
data\LFW\lfw-deepfunneled\Shawn_Kemp\Shawn_Kemp_0001.jpg,data\LFW\lfw-deepfunneled\Steven_Seagal\Steven_Seagal_0001.jpg,0
data\LFW\lfw-deepfunneled\Shi_Guangsheng\Shi_Guangsheng_0001.jpg,data\LFW\lfw-deepfunneled\TA_McLendon\TA_McLendon_0001.jpg,0
data\LFW\lfw-deepfunneled\Shia_LaBeouf\Shia_LaBeouf_0001.jpg,data\LFW\lfw-deepfunneled\Tatyana_Tomashova\Tatyana_Tomashova_0001.jpg,0
data\LFW\lfw-deepfunneled\Shoshana_Johnson\Shoshana_Johnson_0001.jpg,data\LFW\lfw-deepfunneled\Suzanne_Mubarak\Suzanne_Mubarak_0001.jpg,0
data\LFW\lfw-deepfunneled\Simona_Hradil\Simona_Hradil_0001.jpg,data\LFW\lfw-deepfunneled\Ted_Washington\Ted_Washington_0001.jpg,0
data\LFW\lfw-deepfunneled\Spike_Helmick\Spike_Helmick_0001.jpg,data\LFW\lfw-deepfunneled\Stephen_Webster\Stephen_Webster_0001.jpg,0
data\LFW\lfw-deepfunneled\Spike_Helmick\Spike_Helmick_0001.jpg,data\LFW\lfw-deepfunneled\Wayne_Brady\Wayne_Brady_0001.jpg,0
data\LFW\lfw-deepfunneled\Stanley_McChrystal\Stanley_McChrystal_0001.jpg,data\LFW\lfw-deepfunneled\Tatjana_Gsell\Tatjana_Gsell_0001.jpg,0
data\LFW\lfw-deepfunneled\Stanley_McChrystal\Stanley_McChrystal_0002.jpg,data\LFW\lfw-deepfunneled\Surya_Bahadur_Thapa\Surya_Bahadur_Thapa_0001.jpg,0
data\LFW\lfw-deepfunneled\Stanley_Nelson\Stanley_Nelson_0001.jpg,data\LFW\lfw-deepfunneled\Stella_Tennant\Stella_Tennant_0001.jpg,0
data\LFW\lfw-deepfunneled\Stephen_Frears\Stephen_Frears_0001.jpg,data\LFW\lfw-deepfunneled\Taufik_Kiemas\Taufik_Kiemas_0001.jpg,0
data\LFW\lfw-deepfunneled\Stephen_Joseph\Stephen_Joseph_0001.jpg,data\LFW\lfw-deepfunneled\Steven_Spielberg\Steven_Spielberg_0007.jpg,0
data\LFW\lfw-deepfunneled\Steve_Redgrave\Steve_Redgrave_0001.jpg,data\LFW\lfw-deepfunneled\Tom_Crean\Tom_Crean_0002.jpg,0
data\LFW\lfw-deepfunneled\Syed_Ibrahim\Syed_Ibrahim_0001.jpg,data\LFW\lfw-deepfunneled\Tim_Chapman\Tim_Chapman_0001.jpg,0
data\LFW\lfw-deepfunneled\Tammy_Helm\Tammy_Helm_0001.jpg,data\LFW\lfw-deepfunneled\Taufik_Kiemas\Taufik_Kiemas_0001.jpg,0
data\LFW\lfw-deepfunneled\Terje_Roed-Larsen\Terje_Roed-Larsen_0002.jpg,data\LFW\lfw-deepfunneled\Thomas_Rupprath\Thomas_Rupprath_0003.jpg,0
data\LFW\lfw-deepfunneled\Thomas_Rupprath\Thomas_Rupprath_0003.jpg,data\LFW\lfw-deepfunneled\Wendy_Kennedy\Wendy_Kennedy_0001.jpg,0
data\LFW\lfw-deepfunneled\Tim_Howard\Tim_Howard_0001.jpg,data\LFW\lfw-deepfunneled\Tom_Reilly\Tom_Reilly_0001.jpg,0
data\LFW\lfw-deepfunneled\Tom_Craddick\Tom_Craddick_0003.jpg,data\LFW\lfw-deepfunneled\Val_Ackerman\Val_Ackerman_0001.jpg,0
data\LFW\lfw-deepfunneled\Tom_Vilsack\Tom_Vilsack_0001.jpg,data\LFW\lfw-deepfunneled\Wayne_Ferreira\Wayne_Ferreira_0005.jpg,0
data\LFW\lfw-deepfunneled\Trisha_Meili\Trisha_Meili_0001.jpg,data\LFW\lfw-deepfunneled\Vladimiro_Montesinos\Vladimiro_Montesinos_0003.jpg,0
data\LFW\lfw-deepfunneled\Ty_Votaw\Ty_Votaw_0001.jpg,data\LFW\lfw-deepfunneled\Wayne_Allard\Wayne_Allard_0001.jpg,0
data\LFW\lfw-deepfunneled\Vytas_Danelius\Vytas_Danelius_0001.jpg,data\LFW\lfw-deepfunneled\Zaini_Abdullah\Zaini_Abdullah_0001.jpg,0
data\LFW\lfw-deepfunneled\Wendy_Kennedy\Wendy_Kennedy_0001.jpg,data\LFW\lfw-deepfunneled\Zara_Akhmadova\Zara_Akhmadova_0001.jpg,0
data\LFW\lfw-deepfunneled\AJ_Lamas\AJ_Lamas_0001.jpg,data\LFW\lfw-deepfunneled\Zach_Safrin\Zach_Safrin_0001.jpg,0
data\LFW\lfw-deepfunneled\Aaron_Guiel\Aaron_Guiel_0001.jpg,data\LFW\lfw-deepfunneled\Reese_Witherspoon\Reese_Witherspoon_0003.jpg,0
data\LFW\lfw-deepfunneled\Aaron_Tippin\Aaron_Tippin_0001.jpg,data\LFW\lfw-deepfunneled\Jose_Luis_Rodriguez_Zapatero\Jose_Luis_Rodriguez_Zapatero_0001.jpg,0
data\LFW\lfw-deepfunneled\Abdul_Majeed_Shobokshi\Abdul_Majeed_Shobokshi_0001.jpg,data\LFW\lfw-deepfunneled\Charles_Cope\Charles_Cope_0001.jpg,0
data\LFW\lfw-deepfunneled\Abdullah_Gul\Abdullah_Gul_0016.jpg,data\LFW\lfw-deepfunneled\Steve_Cox\Steve_Cox_0001.jpg,0
data\LFW\lfw-deepfunneled\Abid_Hamid_Mahmud_Al-Tikriti\Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg,data\LFW\lfw-deepfunneled\Eli_Broad\Eli_Broad_0001.jpg,0
data\LFW\lfw-deepfunneled\Adam_Kennedy\Adam_Kennedy_0001.jpg,data\LFW\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0019.jpg,0
data\LFW\lfw-deepfunneled\Adel_Al-Jubeir\Adel_Al-Jubeir_0001.jpg,data\LFW\lfw-deepfunneled\Elisabeth_Welch\Elisabeth_Welch_0001.jpg,0
data\LFW\lfw-deepfunneled\Adrian_Murrell\Adrian_Murrell_0001.jpg,data\LFW\lfw-deepfunneled\Tommy_Franks\Tommy_Franks_0015.jpg,0
data\LFW\lfw-deepfunneled\Adriana_Lima\Adriana_Lima_0001.jpg,data\LFW\lfw-deepfunneled\Terrence_Trammell\Terrence_Trammell_0001.jpg,0
data\LFW\lfw-deepfunneled\Adriana_Perez_Navarro\Adriana_Perez_Navarro_0001.jpg,data\LFW\lfw-deepfunneled\Jennifer_Capriati\Jennifer_Capriati_0008.jpg,0
data\LFW\lfw-deepfunneled\Agbani_Darego\Agbani_Darego_0001.jpg,data\LFW\lfw-deepfunneled\Malik_Mahmud\Malik_Mahmud_0001.jpg,0
data\LFW\lfw-deepfunneled\Ahmed_Ghazi\Ahmed_Ghazi_0001.jpg,data\LFW\lfw-deepfunneled\Henry_Suazo\Henry_Suazo_0001.jpg,0
data\LFW\lfw-deepfunneled\Aileen_Riggin_Soule\Aileen_Riggin_Soule_0001.jpg,data\LFW\lfw-deepfunneled\Damarius_Bilbo\Damarius_Bilbo_0001.jpg,0
data\LFW\lfw-deepfunneled\Ain_Seppik\Ain_Seppik_0001.jpg,data\LFW\lfw-deepfunneled\Donald_Regan\Donald_Regan_0001.jpg,0
data\LFW\lfw-deepfunneled\Aitor_Gonzalez\Aitor_Gonzalez_0001.jpg,data\LFW\lfw-deepfunneled\Lily_Tomlin\Lily_Tomlin_0002.jpg,0
data\LFW\lfw-deepfunneled\Al_Cardenas\Al_Cardenas_0001.jpg,data\LFW\lfw-deepfunneled\Mary_Landrieu\Mary_Landrieu_0003.jpg,0
data\LFW\lfw-deepfunneled\Al_Davis\Al_Davis_0002.jpg,data\LFW\lfw-deepfunneled\Dennis_Powell\Dennis_Powell_0001.jpg,0
data\LFW\lfw-deepfunneled\Al_Pacino\Al_Pacino_0001.jpg,data\LFW\lfw-deepfunneled\Izzat_Ibrahim\Izzat_Ibrahim_0001.jpg,0
data\LFW\lfw-deepfunneled\Aleksander_Voloshin\Aleksander_Voloshin_0001.jpg,data\LFW\lfw-deepfunneled\Ashlea_Talbot\Ashlea_Talbot_0001.jpg,0
data\LFW\lfw-deepfunneled\Alex_Cabrera\Alex_Cabrera_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Carl\Richard_Carl_0001.jpg,0
data\LFW\lfw-deepfunneled\Alex_Corretja\Alex_Corretja_0001.jpg,data\LFW\lfw-deepfunneled\Newt_Gingrich\Newt_Gingrich_0001.jpg,0
data\LFW\lfw-deepfunneled\Alex_Corretja\Alex_Corretja_0001.jpg,data\LFW\lfw-deepfunneled\Tippi_Hedren\Tippi_Hedren_0002.jpg,0
data\LFW\lfw-deepfunneled\Alexandra_Rozovskaya\Alexandra_Rozovskaya_0001.jpg,data\LFW\lfw-deepfunneled\Don_King\Don_King_0001.jpg,0
data\LFW\lfw-deepfunneled\Ali_Fallahian\Ali_Fallahian_0001.jpg,data\LFW\lfw-deepfunneled\Mohammed_Abulhasan\Mohammed_Abulhasan_0001.jpg,0
data\LFW\lfw-deepfunneled\Ali_Naimi\Ali_Naimi_0008.jpg,data\LFW\lfw-deepfunneled\Vanessa_Laine\Vanessa_Laine_0001.jpg,0
data\LFW\lfw-deepfunneled\Alicia_Keys\Alicia_Keys_0001.jpg,data\LFW\lfw-deepfunneled\Giannina_Facio\Giannina_Facio_0001.jpg,0
data\LFW\lfw-deepfunneled\Alicia_Molik\Alicia_Molik_0001.jpg,data\LFW\lfw-deepfunneled\Lena_Katina\Lena_Katina_0001.jpg,0
data\LFW\lfw-deepfunneled\Aline_Chretien\Aline_Chretien_0001.jpg,data\LFW\lfw-deepfunneled\Carlos_Iturgaitz\Carlos_Iturgaitz_0001.jpg,0
data\LFW\lfw-deepfunneled\Alisha_Richman\Alisha_Richman_0001.jpg,data\LFW\lfw-deepfunneled\Spencer_Abraham\Spencer_Abraham_0009.jpg,0
data\LFW\lfw-deepfunneled\Allison_Searing\Allison_Searing_0001.jpg,data\LFW\lfw-deepfunneled\Amy_Gale\Amy_Gale_0001.jpg,0
data\LFW\lfw-deepfunneled\Allison_Searing\Allison_Searing_0001.jpg,data\LFW\lfw-deepfunneled\Mark_Martin\Mark_Martin_0001.jpg,0
data\LFW\lfw-deepfunneled\Allison_Searing\Allison_Searing_0001.jpg,data\LFW\lfw-deepfunneled\Phillip_Fulmer\Phillip_Fulmer_0001.jpg,0
data\LFW\lfw-deepfunneled\Allison_Searing\Allison_Searing_0001.jpg,data\LFW\lfw-deepfunneled\Warren_Beatty\Warren_Beatty_0001.jpg,0
data\LFW\lfw-deepfunneled\Amanda_Marsh\Amanda_Marsh_0001.jpg,data\LFW\lfw-deepfunneled\Howard_Smith\Howard_Smith_0002.jpg,0
data\LFW\lfw-deepfunneled\Amanda_Marsh\Amanda_Marsh_0001.jpg,data\LFW\lfw-deepfunneled\Svetlana_Koroleva\Svetlana_Koroleva_0002.jpg,0
data\LFW\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,data\LFW\lfw-deepfunneled\Terri_Clark\Terri_Clark_0001.jpg,0
data\LFW\lfw-deepfunneled\Amporn_Falise\Amporn_Falise_0001.jpg,data\LFW\lfw-deepfunneled\Christiane_Wulff\Christiane_Wulff_0001.jpg,0
data\LFW\lfw-deepfunneled\Amporn_Falise\Amporn_Falise_0001.jpg,data\LFW\lfw-deepfunneled\Liza_Minnelli\Liza_Minnelli_0002.jpg,0
data\LFW\lfw-deepfunneled\Amporn_Falise\Amporn_Falise_0001.jpg,data\LFW\lfw-deepfunneled\Zhang_Yimou\Zhang_Yimou_0001.jpg,0
data\LFW\lfw-deepfunneled\Amy_Gale\Amy_Gale_0001.jpg,data\LFW\lfw-deepfunneled\Frank_Murkowski\Frank_Murkowski_0001.jpg,0
data\LFW\lfw-deepfunneled\Ana_Palacio\Ana_Palacio_0005.jpg,data\LFW\lfw-deepfunneled\Erika_Christensen\Erika_Christensen_0002.jpg,0
data\LFW\lfw-deepfunneled\Ana_Palacio\Ana_Palacio_0006.jpg,data\LFW\lfw-deepfunneled\Robert_Gordon_Card\Robert_Gordon_Card_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Caldecott\Andrew_Caldecott_0001.jpg,data\LFW\lfw-deepfunneled\Joe_Strummer\Joe_Strummer_0001.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Shutley\Andrew_Shutley_0001.jpg,data\LFW\lfw-deepfunneled\Charles_Taylor\Charles_Taylor_0007.jpg,0
data\LFW\lfw-deepfunneled\Andrew_Wetzler\Andrew_Wetzler_0001.jpg,data\LFW\lfw-deepfunneled\Cristina_Torrens_Valero\Cristina_Torrens_Valero_0001.jpg,0
data\LFW\lfw-deepfunneled\Angela_Mascia-Frye\Angela_Mascia-Frye_0001.jpg,data\LFW\lfw-deepfunneled\Derrick_Taylor\Derrick_Taylor_0001.jpg,0
data\LFW\lfw-deepfunneled\Ann_Godbehere\Ann_Godbehere_0001.jpg,data\LFW\lfw-deepfunneled\Paul_Newman\Paul_Newman_0001.jpg,0
data\LFW\lfw-deepfunneled\Ann_Godbehere\Ann_Godbehere_0001.jpg,data\LFW\lfw-deepfunneled\Tatiana_Kennedy_Schlossberg\Tatiana_Kennedy_Schlossberg_0001.jpg,0
data\LFW\lfw-deepfunneled\Anna_Chicherova\Anna_Chicherova_0001.jpg,data\LFW\lfw-deepfunneled\Bob_Iger\Bob_Iger_0001.jpg,0
data\LFW\lfw-deepfunneled\Anna_Nicole_Smith\Anna_Nicole_Smith_0001.jpg,data\LFW\lfw-deepfunneled\Tony_Shalhoub\Tony_Shalhoub_0004.jpg,0
data\LFW\lfw-deepfunneled\Anne_Krueger\Anne_Krueger_0003.jpg,data\LFW\lfw-deepfunneled\Lucrecia_Orozco\Lucrecia_Orozco_0001.jpg,0
data\LFW\lfw-deepfunneled\Anne_McLellan\Anne_McLellan_0002.jpg,data\LFW\lfw-deepfunneled\Richard_Penniman\Richard_Penniman_0001.jpg,0
data\LFW\lfw-deepfunneled\Anne_McLellan\Anne_McLellan_0002.jpg,data\LFW\lfw-deepfunneled\Roman_Tam\Roman_Tam_0001.jpg,0
data\LFW\lfw-deepfunneled\Annette_Lu\Annette_Lu_0001.jpg,data\LFW\lfw-deepfunneled\Scott_Fawell\Scott_Fawell_0001.jpg,0
data\LFW\lfw-deepfunneled\Annette_Lu\Annette_Lu_0001.jpg,data\LFW\lfw-deepfunneled\Svetlana_Belousova\Svetlana_Belousova_0001.jpg,0
data\LFW\lfw-deepfunneled\Annie_Chaplin\Annie_Chaplin_0001.jpg,data\LFW\lfw-deepfunneled\Gloria_Gaynor\Gloria_Gaynor_0001.jpg,0
data\LFW\lfw-deepfunneled\Annie_Chaplin\Annie_Chaplin_0001.jpg,data\LFW\lfw-deepfunneled\Ion_Tiriac\Ion_Tiriac_0001.jpg,0
data\LFW\lfw-deepfunneled\Annie_Chaplin\Annie_Chaplin_0001.jpg,data\LFW\lfw-deepfunneled\Michael_Keaton\Michael_Keaton_0001.jpg,0
data\LFW\lfw-deepfunneled\Antonio_Palocci\Antonio_Palocci_0004.jpg,data\LFW\lfw-deepfunneled\Donald_Regan\Donald_Regan_0001.jpg,0
data\LFW\lfw-deepfunneled\Aretha_Franklin\Aretha_Franklin_0001.jpg,data\LFW\lfw-deepfunneled\Marc_Racicot\Marc_Racicot_0001.jpg,0
data\LFW\lfw-deepfunneled\Armando_Avila_Panchame\Armando_Avila_Panchame_0001.jpg,data\LFW\lfw-deepfunneled\Hamza_Atiya_Muhsen\Hamza_Atiya_Muhsen_0001.jpg,0
data\LFW\lfw-deepfunneled\Armando_Avila_Panchame\Armando_Avila_Panchame_0001.jpg,data\LFW\lfw-deepfunneled\Hana_Urushima\Hana_Urushima_0001.jpg,0
data\LFW\lfw-deepfunneled\Arthur_Johnson\Arthur_Johnson_0001.jpg,data\LFW\lfw-deepfunneled\Steve_Pagliuca\Steve_Pagliuca_0001.jpg,0
data\LFW\lfw-deepfunneled\Ascencion_Barajas\Ascencion_Barajas_0001.jpg,data\LFW\lfw-deepfunneled\Marissa_Jaret_Winokur\Marissa_Jaret_Winokur_0002.jpg,0
data\LFW\lfw-deepfunneled\Ashlea_Talbot\Ashlea_Talbot_0001.jpg,data\LFW\lfw-deepfunneled\Sean_Patrick_Thomas\Sean_Patrick_Thomas_0001.jpg,0
data\LFW\lfw-deepfunneled\Ashley_Judd\Ashley_Judd_0001.jpg,data\LFW\lfw-deepfunneled\Pat_Burns\Pat_Burns_0001.jpg,0
data\LFW\lfw-deepfunneled\Asif_Ali_Zardari\Asif_Ali_Zardari_0001.jpg,data\LFW\lfw-deepfunneled\Cristina_Torrens_Valero\Cristina_Torrens_Valero_0001.jpg,0
data\LFW\lfw-deepfunneled\Assad_Ahmadi\Assad_Ahmadi_0001.jpg,data\LFW\lfw-deepfunneled\Jose_Cevallos\Jose_Cevallos_0001.jpg,0
data\LFW\lfw-deepfunneled\Astou_Ndiaye-Diatta\Astou_Ndiaye-Diatta_0001.jpg,data\LFW\lfw-deepfunneled\Scott_Yates\Scott_Yates_0001.jpg,0
data\LFW\lfw-deepfunneled\Augustin_Calleri\Augustin_Calleri_0004.jpg,data\LFW\lfw-deepfunneled\Brad_Miller\Brad_Miller_0001.jpg,0
data\LFW\lfw-deepfunneled\Augustin_Calleri\Augustin_Calleri_0004.jpg,data\LFW\lfw-deepfunneled\John_Jones\John_Jones_0001.jpg,0
data\LFW\lfw-deepfunneled\Babe_Ruth\Babe_Ruth_0001.jpg,data\LFW\lfw-deepfunneled\Joshua_Perper\Joshua_Perper_0001.jpg,0
data\LFW\lfw-deepfunneled\Barbara_Bach\Barbara_Bach_0001.jpg,data\LFW\lfw-deepfunneled\Eli_Rosenbaum\Eli_Rosenbaum_0001.jpg,0
data\LFW\lfw-deepfunneled\Barbara_Becker\Barbara_Becker_0001.jpg,data\LFW\lfw-deepfunneled\Gerhard_Boekel\Gerhard_Boekel_0001.jpg,0
data\LFW\lfw-deepfunneled\Barbara_Roberts\Barbara_Roberts_0001.jpg,data\LFW\lfw-deepfunneled\Kirsten_Clark\Kirsten_Clark_0001.jpg,0
data\LFW\lfw-deepfunneled\Barry_Williams\Barry_Williams_0001.jpg,data\LFW\lfw-deepfunneled\Richard_Langille\Richard_Langille_0001.jpg,0
data\LFW\lfw-deepfunneled\Barzan_al-Tikriti\Barzan_al-Tikriti_0001.jpg,data\LFW\lfw-deepfunneled\Jim_Haslett\Jim_Haslett_0001.jpg,0
data\LFW\lfw-deepfunneled\Beecher_Ray_Kirby\Beecher_Ray_Kirby_0001.jpg,data\LFW\lfw-deepfunneled\Hashan_Tillakaratne\Hashan_Tillakaratne_0001.jpg,0
data\LFW\lfw-deepfunneled\Begum_Khaleda_Zia\Begum_Khaleda_Zia_0001.jpg,data\LFW\lfw-deepfunneled\Jesse_Jackson\Jesse_Jackson_0005.jpg,0
data\LFW\lfw-deepfunneled\Ben_Cohen\Ben_Cohen_0001.jpg,data\LFW\lfw-deepfunneled\Roger_Etchegaray\Roger_Etchegaray_0001.jpg,0
data\LFW\lfw-deepfunneled\Ben_Cohen\Ben_Cohen_0001.jpg,data\LFW\lfw-deepfunneled\Zach_Parise\Zach_Parise_0001.jpg,0
data\LFW\lfw-deepfunneled\Benjamin_McKenzie\Benjamin_McKenzie_0001.jpg,data\LFW\lfw-deepfunneled\Lisa_Leslie\Lisa_Leslie_0001.jpg,0
data\LFW\lfw-deepfunneled\Betsy_Coffin\Betsy_Coffin_0001.jpg,data\LFW\lfw-deepfunneled\Gerard_Tronche\Gerard_Tronche_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_Carmody\Bill_Carmody_0001.jpg,data\LFW\lfw-deepfunneled\Michael_Sheehan\Michael_Sheehan_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_Carmody\Bill_Carmody_0001.jpg,data\LFW\lfw-deepfunneled\Tippi_Hedren\Tippi_Hedren_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_Curry\Bill_Curry_0001.jpg,data\LFW\lfw-deepfunneled\Candice_Bergen\Candice_Bergen_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_Frist\Bill_Frist_0002.jpg,data\LFW\lfw-deepfunneled\Malcolm_Wild\Malcolm_Wild_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_Frist\Bill_Frist_0004.jpg,data\LFW\lfw-deepfunneled\Donald_Pettit\Donald_Pettit_0002.jpg,0
data\LFW\lfw-deepfunneled\Bill_Kollar\Bill_Kollar_0001.jpg,data\LFW\lfw-deepfunneled\Phillip_Seymor_Hoffmann\Phillip_Seymor_Hoffmann_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_McBride\Bill_McBride_0008.jpg,data\LFW\lfw-deepfunneled\John_Rowland\John_Rowland_0001.jpg,0
data\LFW\lfw-deepfunneled\Bill_Sizemore\Bill_Sizemore_0001.jpg,data\LFW\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0003.jpg,0
data\LFW\lfw-deepfunneled\Billy_Boyd\Billy_Boyd_0001.jpg,data\LFW\lfw-deepfunneled\Liza_Minnelli\Liza_Minnelli_0003.jpg,0
data\LFW\lfw-deepfunneled\Billy_Boyd\Billy_Boyd_0001.jpg,data\LFW\lfw-deepfunneled\Robin_Williams\Robin_Williams_0001.jpg,0
data\LFW\lfw-deepfunneled\Bing_Crosby\Bing_Crosby_0001.jpg,data\LFW\lfw-deepfunneled\Eric_Bana\Eric_Bana_0001.jpg,0
data\LFW\lfw-deepfunneled\Bing_Crosby\Bing_Crosby_0001.jpg,data\LFW\lfw-deepfunneled\John_Moxley\John_Moxley_0001.jpg,0
data\LFW\lfw-deepfunneled\Bing_Crosby\Bing_Crosby_0001.jpg,data\LFW\lfw-deepfunneled\Leonid_Kuchma\Leonid_Kuchma_0005.jpg,0
data\LFW\lfw-deepfunneled\Bob_Iger\Bob_Iger_0001.jpg,data\LFW\lfw-deepfunneled\Brian_Cowen\Brian_Cowen_0001.jpg,0
data\LFW\lfw-deepfunneled\Bob_Iger\Bob_Iger_0001.jpg,data\LFW\lfw-deepfunneled\Steve_Lavin\Steve_Lavin_0006.jpg,0
data\LFW\lfw-deepfunneled\Bob_Newhart\Bob_Newhart_0001.jpg,data\LFW\lfw-deepfunneled\Marina_Canetti\Marina_Canetti_0001.jpg,0
data\LFW\lfw-deepfunneled\Bob_Riley\Bob_Riley_0001.jpg,data\LFW\lfw-deepfunneled\Jim_Harrick\Jim_Harrick_0001.jpg,0
data\LFW\lfw-deepfunneled\Bono\Bono_0001.jpg,data\LFW\lfw-deepfunneled\Chen_Shui-bian\Chen_Shui-bian_0002.jpg,0
data\LFW\lfw-deepfunneled\Bono\Bono_0002.jpg,data\LFW\lfw-deepfunneled\Se_Hyuk_Joo\Se_Hyuk_Joo_0001.jpg,0
data\LFW\lfw-deepfunneled\Brad_Miller\Brad_Miller_0001.jpg,data\LFW\lfw-deepfunneled\Chris_Noth\Chris_Noth_0001.jpg,0
data\LFW\lfw-deepfunneled\Brandon_Larson\Brandon_Larson_0001.jpg,data\LFW\lfw-deepfunneled\James_Williams\James_Williams_0001.jpg,0
data\LFW\lfw-deepfunneled\Brandon_Lloyd\Brandon_Lloyd_0001.jpg,data\LFW\lfw-deepfunneled\Zach_Parise\Zach_Parise_0001.jpg,0
data\LFW\lfw-deepfunneled\Brandon_Robinson\Brandon_Robinson_0001.jpg,data\LFW\lfw-deepfunneled\Mitchell_Garabedian\Mitchell_Garabedian_0001.jpg,0
data\LFW\lfw-deepfunneled\Brandon_Webb\Brandon_Webb_0001.jpg,data\LFW\lfw-deepfunneled\Teddy_Kollek\Teddy_Kollek_0001.jpg,0
data\LFW\lfw-deepfunneled\Brian_Cowen\Brian_Cowen_0002.jpg,data\LFW\lfw-deepfunneled\Dave_Johnson\Dave_Johnson_0001.jpg,0
data\LFW\lfw-deepfunneled\Brian_Griese\Brian_Griese_0001.jpg,data\LFW\lfw-deepfunneled\Jennie_Garth\Jennie_Garth_0001.jpg,0
data\LFW\lfw-deepfunneled\Brock_Berlin\Brock_Berlin_0001.jpg,data\LFW\lfw-deepfunneled\Wendy_Selig\Wendy_Selig_0001.jpg,0
data\LFW\lfw-deepfunneled\Brooke_Adams\Brooke_Adams_0001.jpg,data\LFW\lfw-deepfunneled\Gilberto_Rodriguez_Orejuela\Gilberto_Rodriguez_Orejuela_0002.jpg,0
data\LFW\lfw-deepfunneled\Brooke_Adams\Brooke_Adams_0001.jpg,data\LFW\lfw-deepfunneled\Hussam_Mohammed_Amin\Hussam_Mohammed_Amin_0001.jpg,0
data\LFW\lfw-deepfunneled\Bruce_Willis\Bruce_Willis_0001.jpg,data\LFW\lfw-deepfunneled\Heather_Mills\Heather_Mills_0002.jpg,0
